,Country Name,Year,Country Code,solar_twh,wind_twh,hydro_twh,nuclear_twh,biogeo_twh,electbyfuel_gas,electbyfuel_coal,electbyfuel_oil,electbyfuel_other,elect_twh
6755,United States,2017,USA,78.05757576,256.8714091,296.8064465,847.3154053,82.80032105,1395.379062,1310.004562,22.99994086,13.56418068,4303.798904
6756,United States,2018,USA,94.30808081,275.4216707,289.514596,849.5626074,81.89320632,1582.626915,1250.483966,27.12433118,13.56544425,4464.500817
6757,United States,2019,USA,107.9737374,298.871196,285.4676636,852.0097495,76.82054316,1708.099828,1051.126781,19.72122903,13.99192154,4414.082649
6758,United States,2020,USA,132.0414141,341.3515646,282.7804949,831.4514347,74.31679053,1749.236172,844.3133065,18.64625269,13.47639863,4287.613829
6759,United States,2021,USA,166.0828283,382.0169444,248.9627859,820.6785211,73.92234211,1698.053749,977.8451581,20.61635484,12.72193115,4400.900615
6760,United States,2022,USA,206.1717172,439.2036859,258.5510879,812.1443958,74.16879053,1816.628501,904.1692419,25.14309462,11.47572343,4547.656238
6796,Ukraine,1990,UKR,0.0,0.0,10.514,76.179,0.0,49.889,114.033,48.011,0.209,298.835
6797,Ukraine,1991,UKR,0.0,0.0,11.71,75.131,0.0,46.431,106.667,38.528,0.216,278.683
6798,Ukraine,1992,UKR,0.0,0.0,7.883,73.75,0.0,42.235,105.831,22.618,0.207,252.524
6799,Ukraine,1993,UKR,0.0,0.0,11.039,75.243,0.0,38.888,87.602,16.936,0.198,229.906
6800,Ukraine,1994,UKR,0.0,0.0,12.118,68.848,0.0,34.26,77.088,10.399,0.209,202.922
6801,Ukraine,1995,UKR,0.0,0.0,9.953,70.523,0.0,32.726,70.228,10.391,0.197,194.018
6802,Ukraine,1996,UKR,0.0,0.0,8.632,79.577,0.0,33.275,56.354,4.947,0.201,182.986
6803,Ukraine,1997,UKR,0.0,0.0,9.856,79.433,0.0,31.017,55.193,2.327,0.176,178.002
6804,Ukraine,1998,UKR,0.0,0.003,15.739,75.239,0.0,29.197,50.22,2.248,0.176,172.822
6805,Ukraine,1999,UKR,0.0,0.003,14.324,72.065,0.0,30.254,53.871,1.427,0.176,172.12
6806,Ukraine,2000,UKR,0.0,0.006,11.274,77.341,0.0,29.947,51.514,1.187,0.176,171.445
6807,Ukraine,2001,UKR,0.0,0.016,12.032,76.169,0.0,30.357,53.168,1.061,0.169,172.972
6808,Ukraine,2002,UKR,0.0,0.022,9.627,77.99,0.0,30.494,54.629,0.81,0.162,173.734
6809,Ukraine,2003,UKR,0.0,0.031,9.238,81.406,0.0,34.24,54.643,0.65,0.152,180.36
6810,Ukraine,2004,UKR,0.0,0.033,11.753,87.022,0.0,37.524,45.128,0.57,0.135,182.165
6811,Ukraine,2005,UKR,0.0,0.038,12.363,88.756,0.0,34.157,50.013,0.586,0.142,186.055
6812,Ukraine,2006,UKR,0.0,0.035,12.886,90.225,0.0,24.45,64.942,0.695,0.148,193.381
6813,Ukraine,2007,UKR,0.0,0.045,10.143,92.542,0.281,22.448,70.037,0.639,0.116,196.251
6814,Ukraine,2008,UKR,0.0,0.045,11.512,89.841,0.264,19.313,70.629,0.982,0.0,192.586
6815,Ukraine,2009,UKR,0.0,0.043,11.936,82.924,0.139,11.688,65.195,1.694,0.0,173.619
6816,Ukraine,2010,UKR,0.0,0.05,13.152,89.152,0.188,15.703,69.76,0.822,0.001,188.828
6817,Ukraine,2011,UKR,0.0301,0.0895,10.94383,90.2477,0.134,18.451,74.49567,0.555,0.0,194.9468
6818,Ukraine,2012,UKR,0.3333,0.2882,10.47863,90.1374,0.134,16.039,80.41717,0.535,0.515,198.8777
6819,Ukraine,2013,UKR,0.57,0.6386,13.80481,83.209,0.101,13.983,81.00989,0.39,0.671,194.3773
6820,Ukraine,2014,UKR,0.429,1.1302,8.47827,88.3891,0.13,12.714,70.48583,0.216,0.843,182.8154
6821,Ukraine,2015,UKR,0.4765,1.0844,5.39632,87.6274,0.145,10.102,56.53068,0.746,1.574,163.6823
6822,Ukraine,2016,UKR,0.4908,0.9538,7.6758,80.95,0.136,9.831,61.288,1.6145,1.633,164.5729
6823,Ukraine,2017,UKR,0.7217,0.9834,8.94761028,85.5762,0.2099,7.3805,49.32528972,1.3135,1.5742,156.0323
6824,Ukraine,2018,UKR,1.1075,1.1884,10.4277,84.3981,0.3005,10.5705,49.0601,1.221,1.579,159.8528
6825,Ukraine,2019,UKR,2.9328,2.0202,6.5083,83.0027,0.4069,11.927,45.5293,0.467,1.3468,154.141
6826,Ukraine,2020,UKR,5.3692,3.2643,7.5638031,76.2027,0.7554,14.1948,40.1991969,0.252,0.0,147.8014
6827,Ukraine,2021,UKR,6.326276605,3.903418397,10.41811923,86.20551313,0.778246614,10.32082724,36.75939892,0.754399241,0.0,155.4661994
6828,Ukraine,2022,UKR,5.083222903,1.463781899,11.09529698,62.06796945,0.498077833,7.224579065,24.7897069,0.490359507,0.0,112.7129945
6854,United Arab Emirates,1990,ARE,0.0,0.0,0.0,0.0,0.0,17.07958168,0.0,0.001418321,0.0,17.081
6855,United Arab Emirates,1991,ARE,0.0,0.0,0.0,0.0,0.0,17.22055927,0.0,0.001440728,0.0,17.222
6856,United Arab Emirates,1992,ARE,0.0,0.0,0.0,0.0,0.0,18.68744948,0.0,0.001550519,0.0,18.689
6857,United Arab Emirates,1993,ARE,0.0,0.0,0.0,0.0,0.0,21.72819405,0.0,0.001805951,0.0,21.73
6858,United Arab Emirates,1994,ARE,0.0,0.0,0.0,0.0,0.0,23.73402824,0.0,0.001971758,0.0,23.736
6859,United Arab Emirates,1995,ARE,0.0,0.0,0.0,0.0,0.0,24.98026127,0.0,0.001738732,0.0,24.982
6860,United Arab Emirates,1996,ARE,0.0,0.0,0.0,0.0,0.0,26.56999463,0.0,0.002005367,0.0,26.572
6861,United Arab Emirates,1997,ARE,0.0,0.0,0.0,0.0,0.0,28.4613695,0.0,0.002630504,0.0,28.464
6862,United Arab Emirates,1998,ARE,0.0,0.0,0.0,0.0,0.0,33.38926867,0.0,0.002731333,0.0,33.392
6863,United Arab Emirates,1999,ARE,0.0,0.0,0.0,0.0,0.0,37.12318128,0.0,0.002818718,0.0,37.126
6864,United Arab Emirates,2000,ARE,0.0,0.0,0.0,0.0,0.0,39.94123506,0.0,0.002764942,0.0,39.944
6865,United Arab Emirates,2001,ARE,0.0,0.0,0.0,0.0,0.0,43.16929331,0.0,0.002706686,0.0,43.172
6866,United Arab Emirates,2002,ARE,0.0,0.0,0.0,0.0,0.0,46.85309838,0.0,0.002901621,0.0,46.856
6867,United Arab Emirates,2003,ARE,0.0,0.0,0.0,0.0,0.0,49.44695946,0.0,0.00304054,0.0,49.45
6868,United Arab Emirates,2004,ARE,0.0,0.0,0.0,0.0,0.0,52.41425746,0.0,0.002742536,0.0,52.417
6869,United Arab Emirates,2005,ARE,0.0,0.0,0.0,0.0,0.0,60.69509614,0.0,0.002903862,0.0,60.698
6870,United Arab Emirates,2006,ARE,0.0,0.0,0.0,0.0,0.0,62.43495946,0.0,0.00304054,0.0,62.438
6871,United Arab Emirates,2007,ARE,0.0,0.0,0.0,0.0,0.0,78.75782278,0.0,0.003177219,0.0,78.761
6872,United Arab Emirates,2008,ARE,0.0,0.0,0.0,0.0,0.0,80.45970403,0.0,0.003295973,0.0,80.463
6873,United Arab Emirates,2009,ARE,0.006354,0.0,0.0,0.0,0.0,85.68842173,0.0,0.003224272,0.0,85.698
6874,United Arab Emirates,2010,ARE,0.018424,0.0,0.0,0.0,0.0,93.92733828,0.0,0.003237716,0.0,93.949
6875,United Arab Emirates,2011,ARE,0.020696,0.0,0.0,0.0,0.0,99.113194,0.0,0.00311,0.0,99.137
6876,United Arab Emirates,2012,ARE,0.024242,0.0,0.0,0.0,0.0,106.194408,0.0,0.00335,0.0,106.222
6877,United Arab Emirates,2013,ARE,0.085423,0.001489,0.0,0.0,0.0,109.905382,0.0,0.00313,0.0,109.995424
6878,United Arab Emirates,2014,ARE,0.308431,0.002978,0.0,0.0,0.0,116.2294235,0.0,0.00407,0.0,116.5449025
6879,United Arab Emirates,2015,ARE,0.2991,0.001489,0.0,0.0,0.0,127.0790738,0.0,0.00336,0.0,127.3830228
6880,United Arab Emirates,2016,ARE,0.316,0.0,0.0,0.0,0.0,129.2935862,0.0,0.0034,0.0,129.6129862
6881,United Arab Emirates,2017,ARE,0.7451,0.0,0.0,0.0,0.0,133.8202806,0.0,0.00331,0.0,134.5686906
6882,United Arab Emirates,2018,ARE,1.1981,0.0,0.0,0.0,0.0,134.8129582,0.0,0.00322,0.0,136.0142782
6883,United Arab Emirates,2019,ARE,3.6558,0.0,0.0,0.0,0.0,134.7952079,0.0,0.00305,0.0,138.4540579
6884,United Arab Emirates,2020,ARE,5.184465927,0.0,0.0,1.626885417,0.0009,130.4950233,0.0,0.00309,0.0,137.3103646
6885,United Arab Emirates,2021,ARE,6.252338352,4.5e-05,0.0,10.54820833,0.0003974,132.2201667,0.0,0.00277,0.0,149.0239257
6886,United Arab Emirates,2022,ARE,6.955803839,4.5e-05,0.0,20.10463542,0.00731216,127.669979,0.0,0.00277,0.0,154.7405454
6912,United Kingdom,1990,GBR,0.0,0.009,5.1172,65.749,0.5958,4.998,206.438,34.676,2.156,319.739
6913,United Kingdom,1991,GBR,0.0,0.009,4.5357,70.543,0.6879,5.824,211.458,28.116,1.7014,322.875
6914,United Kingdom,1992,GBR,0.0,0.033,5.3498,76.807,0.9342,12.583,193.638,29.809,1.889,321.043
6915,United Kingdom,1993,GBR,0.0,0.217,4.3031,89.353,1.198,34.039,171.246,21.143,1.6029,323.102
6916,United Kingdom,1994,GBR,0.0,0.344,5.1172,88.282,1.5185,53.258,161.341,14.837,1.8603,326.558
6917,United Kingdom,1995,GBR,0.0,0.392,4.652,88.964,1.6416,63.739,155.206,17.297,5.5324,337.424
6918,United Kingdom,1996,GBR,0.0,0.488,3.39596,94.671,1.8046,84.086,147.269,17.185,1.96744,350.867
6919,United Kingdom,1997,GBR,0.0,0.667,4.39614,98.146,2.1098,110.963,121.973,10.669,1.74306,350.667
6920,United Kingdom,1998,GBR,0.0,0.877,5.117614359,99.48594917,2.6542,117.7982882,122.9708513,8.182540483,5.614556505,362.701
6921,United Kingdom,1999,GBR,0.001,0.85,5.335597274,95.13294344,3.4291,142.9008686,106.1796778,6.548789706,7.773023173,368.151
6922,United Kingdom,2000,GBR,0.001,0.946,5.085745352,85.06276572,3.8818,148.0765328,119.9498185,6.523984417,7.540291196,377.067938
6923,United Kingdom,2001,GBR,0.002,0.965,4.054648157,90.09268045,4.526,141.9060541,131.4605142,5.253166329,6.518608778,384.778672
6924,United Kingdom,2002,GBR,0.003,1.259,4.787484493,87.84837927,5.0801,152.2774844,124.2786139,4.798994956,6.91325765,387.2463147
6925,United Kingdom,2003,GBR,0.003,1.288,3.227700453,88.68626591,6.1737,148.8826731,138.4587256,4.594112124,6.894945914,398.2091231
6926,United Kingdom,2004,GBR,0.004,1.939,4.844460361,79.99910564,7.3639,157.064867,131.7875674,4.643779545,6.283078359,393.9297583
6927,United Kingdom,2005,GBR,0.008,2.912,4.92290012,81.61810284,9.1023,152.6417421,134.6369879,5.338157313,7.180942361,398.3611327
6928,United Kingdom,2006,GBR,0.011,4.236,4.593406838,75.45065693,9.2769,140.828237,148.850021,6.173006517,7.863095299,397.2823236
6929,United Kingdom,2007,GBR,0.014,5.2738175,5.0773044,63.0283427,9.324501165,165.7930833,135.9439242,5.048296869,7.32667966,396.8299498
6930,United Kingdom,2008,GBR,0.017,7.09724817,5.141186265,52.48580833,9.649277516,176.2190188,124.381363,6.708771034,7.218424884,388.9180979
6931,United Kingdom,2009,GBR,0.020000206,9.280971518,5.227892531,69.09769291,10.71494767,166.4986636,103.0380307,5.994552763,6.881050465,376.7538024
6933,United Kingdom,2011,GBR,0.24366343,15.96296861,5.691750167,68.98044912,13.3137937,146.4989867,108.4422719,3.118946994,5.728990474,367.9818211
6934,United Kingdom,2012,GBR,1.353763587,19.84711997,5.309068331,70.40506909,14.73799683,100.16957,142.7920018,2.891234234,6.367172995,363.8729969
6935,United Kingdom,2013,GBR,2.010262082,28.39715173,4.701508908,70.60687708,18.10489047,95.84293549,130.2578911,2.066253318,6.295967602,358.2837378
6936,United Kingdom,2014,GBR,4.054062445,31.95924458,5.887848894,63.7479542,22.62124617,100.8920207,100.2388694,1.920051974,6.774625501,338.0959239
6937,United Kingdom,2015,GBR,7.532864117,40.27471976,6.297268534,70.34490201,29.25897646,99.87541515,75.87822485,2.037106451,7.375851337,338.8753287
6938,United Kingdom,2016,GBR,10.40792816,37.15942281,5.37058466,71.72608058,30.06553449,143.1291177,30.66859698,1.890348982,8.746647648,339.164262
6939,United Kingdom,2017,GBR,11.45724,49.64115,5.8818,70.3363,31.89828,136.7459,22.5304,1.6145,8.091756,338.197326
6940,United Kingdom,2018,GBR,12.6684,56.90761,5.4433,65.0638,34.97602,131.4897,16.8315,1.0649,8.27877,332.724
6941,United Kingdom,2019,GBR,12.41805,63.83489,5.9329,56.184,37.39568,131.9852,6.9152,1.8467,7.34978,323.8624
6942,United Kingdom,2020,GBR,12.90274,75.6149,6.8648,50.2783,39.35839,111.4212,5.491,1.5434,8.78597,312.2607
6943,United Kingdom,2021,GBR,12.13796,64.66207,5.4959,45.9039,39.88211,123.1733,6.515,1.7508,9.13806,308.6591
6944,United Kingdom,2022,GBR,13.92053,80.16201,5.3157,47.7231,35.45089,125.3008,5.5705,2.0978,10.45067,325.992
7071,Vietnam,1990,VNM,0.0,0.0,5.369,0.0,0.0,0.006,2.001,1.305,0.0,8.681
7072,Vietnam,1991,VNM,0.0,0.0,6.317,0.0,0.0,0.035,1.366,1.492,0.0,9.21
7073,Vietnam,1992,VNM,0.0,0.0,7.228,0.0,0.0,0.006,0.851,1.62,0.0,9.705
7074,Vietnam,1993,VNM,0.0,0.0,7.965,0.0,0.0,0.014,0.637,2.046,0.0,10.662
7075,Vietnam,1994,VNM,0.0,0.0,9.243,0.0,0.0,0.004,1.071,1.97,0.0,12.288
7076,Vietnam,1995,VNM,0.0,0.0,10.582,0.0,0.0,0.748,2.023,1.295,0.0,14.648
7077,Vietnam,1996,VNM,0.0,0.0,12.008,0.0,0.0,1.097,2.376,1.463,0.0,16.944
7078,Vietnam,1997,VNM,0.0,0.0,11.657,0.0,0.0,1.973,3.325,2.177,0.0,19.132
7079,Vietnam,1998,VNM,0.0,0.0,11.095,0.0,0.0,3.437,3.48,3.676,0.0,21.688
7080,Vietnam,1999,VNM,0.0,0.0,13.774,0.0,0.0,3.596,2.915,3.274,0.0,23.559
7081,Vietnam,2000,VNM,0.0,0.0,14.551,0.0,0.0,4.356,3.135,4.519,0.0,26.561
7082,Vietnam,2001,VNM,0.0,0.0,18.21,0.0,0.0,4.423,3.218,4.757,0.0,30.608
7083,Vietnam,2002,VNM,0.0,0.0,18.198,0.0,0.0,8.334,4.878,4.386,0.0,35.796
7084,Vietnam,2003,VNM,0.0,0.0,18.986,0.0,0.0,12.044,7.237,2.658,0.0,40.925
7085,Vietnam,2004,VNM,0.0,0.0,17.818,0.0,0.0,19.533,7.173,1.685,0.0,46.209
7086,Vietnam,2005,VNM,0.0,0.0,16.535,0.0,0.05,22.319,11.007,2.167,0.0,52.078
7087,Vietnam,2006,VNM,0.0,0.0,19.711,0.0,0.065,24.502,12.235,1.404,0.0,57.917
7088,Vietnam,2007,VNM,0.0,0.0,22.437,0.0,0.079,26.618,12.357,2.656,0.0,64.147
7089,Vietnam,2008,VNM,0.0,0.0017,25.984,0.0,0.055,31.062,12.2883,1.569,0.0,70.96
7090,Vietnam,2009,VNM,0.0,0.0116,29.977,0.0,0.062,36.358,12.4494,1.785,0.0,80.643
7091,Vietnam,2010,VNM,0.005896,0.0407,28.52437,0.0,0.055,44.686,15.878,2.532,3.4e-05,91.722
7092,Vietnam,2011,VNM,0.005896,0.0407,41.07567029,0.0,0.056,39.65014577,19.94169096,0.728862974,3.4e-05,101.499
7093,Vietnam,2012,VNM,0.005896,0.0407,53.30537,0.0,0.057,40.382,21.251,0.105,3.4e-05,115.147
7094,Vietnam,2013,VNM,0.005896,0.0689,57.81968827,0.0,0.058,41.74927114,24.02332362,0.728862974,5.8e-05,124.454
7095,Vietnam,2014,VNM,0.006669,0.0689,62.16493568,0.0,0.059,43.3819242,34.86880466,0.699708455,5.8e-05,141.25
7096,Vietnam,2015,VNM,0.006669,0.1767,57.17084366,0.0,0.07,47.11370262,52.71137026,0.699708455,6e-06,157.949
7097,Vietnam,2016,VNM,0.00529,0.201,64.167,0.0,0.068,45.55981,63.974,1.7699,0.0,175.745
7098,Vietnam,2017,VNM,0.007992,0.35,87.599,0.0,0.076454,39.955454,62.613,0.9911,0.0,191.593
7099,Vietnam,2018,VNM,0.104992,0.487,84.489,0.0,0.12621,39.916498,83.845,0.2123,0.0,209.181
7100,Vietnam,2019,VNM,5.25179,0.722,66.542,0.0,0.12621,42.18469,111.18,1.416,0.0,227.42269
7101,Vietnam,2020,VNM,10.86,1.07379,73.382,0.0,0.12621,33.95177,114.765,1.2516,0.0,235.41037
7102,Vietnam,2021,VNM,25.77959558,2.392464512,75.9264949,0.0,0.158036102,26.22540171,114.1637691,0.218181818,5.62664e-05,244.864
7103,Vietnam,2022,VNM,26.37006222,8.0449064,95.95675622,0.0,0.360914759,27.76969631,100.7767146,0.696,0.0,259.9750505
